Tokenized Statement,Label
"['Georgia', 'has', 'the', 'highest', 'flu', 'activity', 'in', 'the', 'country', '.']",mostlytrue
"['Says', 'Marco', 'Rubio', 'opposes', 'abortioneven', 'in', 'the', 'case', 'of', 'rape', 'and', 'incest', '.']",mostlytrue
"['Says', 'John', 'Kerry', 'is', 'the', 'first', 'secretary', 'of', 'state', 'to', 'rely', 'primarily', 'on', 'a', 'government', 'account', '.']",mostlytrue
"['Since', '2001', 'higher', 'education', 'in', 'the', 'state', 'has', 'been', 'cut', 'or', 'allowed', 'to', 'erode', '...', 'by', '35', 'or', '40', 'percent', '.']",mostlytrue
"['Some', '8.1', 'million', 'of', 'the', 'estimated', '11', 'million', 'to', '12', 'million', 'people', 'in', 'this', 'country', 'illegally', 'are', 'working', '.']",mostlytrue
"['Says', 'Hillary', 'Clinton', 'could', 'nt', 'bring', 'herself', 'to', 'say', 'we', 'need', 'to', 'separate', 'commercial', 'banking', 'and', 'speculative', 'banking', 'namely', 'reinstating', 'GlassSteagall', '.']",mostlytrue
"['A', 'Republican', 'bill', 'that', 'would', 'change', 'John', 'Doe', 'criminal', 'investigations', 'is', 'creating', 'exceptions', 'in', 'the', 'law', 'for', 'politicians', '.']",mostlytrue
"['We', 'lose', 'an', 'average', 'of', '90', 'Americans', 'every', 'day', 'because', 'of', 'guns', '.']",mostlytrue
"['HIVAIDS', 'is', 'dramatically', 'on', 'the', 'rise', 'in', 'the', 'U.S.', 'South', '.']",mostlytrue
"['The', 'oil', 'and', 'natural', 'gas', 'industry', 'provides', 'or', 'supports', '141600', 'jobs', 'in', 'Georgia', '.']",mostlytrue
"['Fifteen', 'out', 'of', 'the', '20', 'most', 'polluted', 'cities', 'in', 'the', 'world', 'are', 'in', 'India', 'and', 'China', '.']",mostlytrue
"['I', 'am', 'very', 'proud', 'that', 'over', 'my', 'almost', '30', 'years', 'of', 'public', 'service', 'I', 'have', 'had', 'no', 'scandals', '.']",mostlytrue
"['Every', 'other', 'major', 'country', 'has', 'family', 'paid', 'leave', '.']",mostlytrue
"['Today', 'in', 'America', 'we', 'have', 'more', 'people', 'in', 'jail', 'than', 'any', 'other', 'country', 'on', 'Earth', '.']",mostlytrue
"['There', 'have', 'been', 'seven', 'investigations', 'of', 'Benghazi', 'led', 'mostly', 'by', 'Republicans', 'in', 'the', 'Congress', 'that', 'concluded', 'nobody', 'did', 'anything', 'wrong', 'but', 'there', 'were', 'changes', 'we', 'could', 'make', '.']",mostlytrue
"['Texas', 'has', 'outstripped', 'the', 'national', 'poverty', 'rate', 'since', 'at', 'least', '1959', '.']",mostlytrue
"['When', 'we', 'had', 'a', 'conservative', 'Republican', 'president', 'we', 'were', 'losing', '750000', 'jobs', 'a', 'month', '.']",mostlytrue
"['Says', 'U.S.', 'Sen.', 'Ron', 'Johnson', 'led', 'the', 'fight', 'to', 'let', 'polluters', 'release', 'unlimited', 'amounts', 'of', 'carbon', 'pollution', 'and', 'took', 'nearly', '$', '225000', 'from', 'polluters', '.']",mostlytrue
"['While', '38', 'percent', 'of', 'firearms', 'dealers', 'that', 'were', 'inspected', 'in', '2011', 'were', 'noncompliant', 'with', 'federal', 'law', 'only', '0.05', 'percent', 'of', 'inspected', 'dealers', 'had', 'their', 'licenses', 'revoked', '.']",mostlytrue
"['Millions', 'of', 'dollars', 'are', 'spent', 'by', 'Planned', 'Parenthood', 'to', 'elect', 'Democrats', 'to', 'the', 'House', 'of', 'Representatives', 'and', 'the', 'Senate', '.']",mostlytrue
"['A', 'state', 'agency', 'wanted', 'to', 'fire', 'an', 'employee', 'who', 'spent', 'four', 'hours', 'per', 'day', 'watching', 'pornography', 'but', 'the', 'state', 'employment', 'commission', 'reinstated', 'the', 'person', '.']",mostlytrue
"['Today', 'the', 'deficit', 'is', 'below', 'the', 'average', 'deficits', 'over', 'the', 'past', '40', 'years', '.']",mostlytrue
"['States', 'with', 'the', 'most', 'gun', 'laws', 'tend', 'to', 'have', 'the', 'fewest', 'gun', 'deaths', '.']",mostlytrue
"['More', 'preschoolers', 'are', 'shot', 'dead', 'each', 'year', 'than', 'police', 'officers', 'are', 'in', 'the', 'line', 'of', 'duty', '.']",mostlytrue
"['Planned', 'Parenthood', 'is', 'an', 'organization', 'that', 'funnels', 'millions', 'of', 'dollars', 'in', 'political', 'contributions', 'to', 'proabortion', 'candidates', '.']",mostlytrue
"['Number', 'of', 'Americans', 'killed', 'by', 'terrorism', 'in', 'the', 'last', 'decade', '24', '.', 'Number', 'of', 'Americans', 'killed', 'by', 'guns', 'in', 'the', 'last', 'decade', '280024', '.']",mostlytrue
"['Irans', 'regime', 'is', 'responsible', 'for', 'more', 'than', '1000', 'American', 'casualties', 'during', 'the', 'Iraq', 'war', 'and', 'has', 'plotted', 'a', 'terrorist', 'attack', 'here', 'in', 'our', 'nations', 'capital', '.']",mostlytrue
"['Alabamas', 'Crimson', 'Tide', 'will', 'be', 'the', 'underdog', 'in', 'Saturdays', 'game', 'against', 'the', 'Georgia', 'Bulldogs', 'the', 'first', 'time', 'in', '72', 'consecutive', 'games', 'that', 'Alabama', 'has', 'not', 'been', 'favored', 'by', 'oddsmakers', 'to', 'win', '.']",mostlytrue
"['Unlike', 'virtually', 'every', 'other', 'campaign', 'we', 'do', 'nt', 'have', 'a', 'super', 'PAC', '.']",mostlytrue
"['Every', 'general', 'City', 'of', 'Milwaukee', 'employee', 'pays', 'toward', 'his', 'or', 'her', 'pension', 'but', 'approximately', '88', 'percent', 'of', 'our', 'police', 'officers', 'and', 'firefighters', 'do', 'not', '.']",mostlytrue
"['Twentysix', 'men', 'named', 'William', 'have', 'been', 'elected', 'to', 'statewide', 'office', 'and', 'only', 'seven', 'women', 'have', 'had', 'the', 'honor', '.']",mostlytrue
"['A', 'voucher', 'school', 'that', 'closed', 'after', '9', 'days', 'this', 'year', 'collected', '$', '5.4', 'million', 'in', 'taxpayer', 'subsidies', 'since', 'first', 'opening', '.']",mostlytrue
"['Says', 'Ronald', 'Reagan', 'reversed', 'his', 'worlds', 'largest', 'tax', 'cut', 'and', 'raised', 'taxes', 'when', 'revenues', 'did', 'not', 'match', 'the', 'expectations', '.']",mostlytrue
"['Salaries', 'of', 'Austin', 'residents', 'who', 'do', 'nt', 'work', 'for', 'city', 'government', 'have', 'not', 'been', 'going', 'up', '3', 'percent', 'a', 'year', 'for', 'the', 'last', 'several', 'years', '.']",mostlytrue
"['Missouri', 'is', '1', 'in', 'the', 'nation', 'for', 'holding', 'down', 'tuition', 'increases', 'at', 'public', 'universities', '.']",mostlytrue
"['Says', 'the', 'cascading', 'effects', 'of', 'climate', 'change', 'contributed', 'to', 'the', 'rise', 'of', 'ISIS', '.']",mostlytrue
"['Says', 'Pope', 'Francis', 'took', 'the', 'name', 'of', 'a', 'saint', 'who', 'basically', 'reached', 'out', 'to', 'Muslims', '.']",mostlytrue
"['Under', 'Republicans', 'recessions', 'happen', 'four', 'times', 'as', 'frequently', 'as', 'under', 'Democrats', '.']",mostlytrue
"['When', 'Carly', 'Fiorina', 'says', 'HewlettPackard', 'revenues', 'went', 'up', 'that', 's', 'because', 'she', 'bought', 'Compaq', '.', 'It', 'was', 'a', 'terrible', 'deal', '.']",mostlytrue
"['Says', 'Donald', 'Trump', 'was', 'forced', 'to', 'file', 'for', 'bankruptcy', 'not', 'once', 'not', 'twice', 'four', 'times', '.']",mostlytrue
"['The', 'top', '110th', 'of', '1', 'percent', 'today', 'in', 'America', 'owns', 'almost', 'as', 'much', 'wealth', 'as', 'the', 'bottom', '90', 'percent', '.']",mostlytrue
"['We', 'had', 'a', 'threehour', 'debate', 'no', 'discussion', 'about', 'the', 'national', 'debt', 'very', 'little', 'about', 'the', 'economy', '.']",mostlytrue
"['At', 'this', 'point', 'in', '2012', 'Rick', 'Perry', 'was', 'ahead', 'at', '29.9', 'percent', 'and', 'we', 'had', 'seven', 'more', 'leads', 'before', 'it', 'finally', 'settled', 'on', 'Mitt', 'Romney', '.']",mostlytrue
"['The', 'University', 'of', 'Wisconsin', 'System', 'is', 'larger', 'than', 'any', 'business', 'in', 'the', 'state', 'of', 'Wisconsin', '.']",mostlytrue
"['There', 's', 'never', 'been', 'a', 'direct', 'Supreme', 'Court', 'case', 'on', 'people', 'who', 'were', 'here', 'illegally', 'whether', 'or', 'not', 'their', 'kids', 'are', 'citizens', '.']",mostlytrue
"['Were', 'the', 'only', 'major', 'oilproducing', 'nation', 'in', 'the', 'world', 'with', 'a', 'selfimposed', 'ban', 'on', 'exporting', 'our', 'crude', 'oil', 'to', 'other', 'nations', '.']",mostlytrue
"['Says', 'Marco', 'Rubio', 'has', 'the', 'worst', 'voting', 'record', 'there', 'is', 'today', '.']",mostlytrue
"['Amajority', 'of', 'the', 'men', 'and', 'women', 'on', 'this', 'stage', 'have', 'previously', 'and', 'publicly', 'embraced', 'amnesty', '.', 'I', 'am', 'the', 'only', 'candidate', 'on', 'this', 'stage', 'who', 'has', 'never', 'supportedamnesty', '.']",mostlytrue
"['When', 'he', 'Donald', 'Trump', 'asked', 'Florida', 'to', 'have', 'casino', 'gambling', 'we', 'said', 'no', '.']",mostlytrue
"['Says', 'Donald', 'Trump', 'supports', 'the', 'Wall', 'Street', 'bailout', '.']",mostlytrue
"['The', 'top', 'man', 'at', 'Yale', 'Law', 'School', 'came', 'out', '...', 'with', 'just', 'a', 'raging', 'report', 'about', 'former', 'HP', 'CEO', 'Carly', 'Fiorinasaying', 'she', 'isone', 'of', 'the', 'worst', 'executives', 'in', 'his', 'memory', 'in', 'history', 'running', 'the', 'company', '.']",mostlytrue
"['As', 'many', 'as', 'six', 'federal', 'department', 'budget', 'bills', 'have', 'been', 'delayed', 'because', 'of', 'opposition', 'to', 'amendments', 'that', 'would', 'ban', 'Confederate', 'battle', 'flag', 'sales', 'at', 'federal', 'building', 'gift', 'shops', '.']",mostlytrue
"['Atlanta', 'has', 'issued', 'an', 'increasing', 'number', 'of', 'citations', ' ', 'and', 'collected', 'an', 'increasing', 'amount', 'of', 'revenue', ' ', 'since', 'Mayor', 'Kasim', 'Reed', 'took', 'office', 'in', '2010', '.']",mostlytrue
"['There', 'has', 'never', 'been', 'a', 'panther', 'attack', 'in', 'the', 'history', 'of', 'Florida', '.']",mostlytrue
"['Twentythree', 'million', 'Americans', 'suffer', 'from', 'addiction', 'but', 'only', '1', 'in', '10', 'get', 'treatment', '.']",mostlytrue
"['It', 'has', 'been', 'the', 'law', 'since', 'the', 'beginning', 'of', 'the', 'country', 'that', 'the', 'children', 'of', 'American', 'citizens', 'born', '...', 'abroad', 'are', 'American', 'citizens', 'by', 'birth', '.']",mostlytrue
"['Bernie', 'Sanders', 'opposes', 'the', 'death', 'penalty', 'and', 'Hillary', 'Clinton', 'supports', 'it', '.']",mostlytrue
"['Bernie', 'Sanders', 'opposesthe', 'TransPacific', 'Partnership', 'and', 'Hillary', 'Clinton', 'supportsit', '.']",mostlytrue
"['Says', 'he', 'turned', 'down', 'a', 'Medicaid', 'expansion', 'under', 'Obamacare', 'but', 'because', 'of', 'actions', 'he', 'took', 'for', 'the', 'first', 'time', 'in', 'Wisconsins', 'history', 'everyone', 'living', 'in', 'poverty', 'is', 'covered', 'under', 'Medicaid', '.']",mostlytrue
"['African', 'Americans', 'are', 'twice', 'as', 'likely', 'to', 'be', 'arrested', 'and', 'almost', 'four', 'times', 'as', 'likely', 'to', 'experience', 'the', 'use', 'of', 'force', 'during', 'encounters', 'with', 'the', 'police', '.']",mostlytrue
"['Gov.', 'Maggie', 'Hassans', 'budget', 'proposal', 'raises', 'taxes', 'on', 'small', 'businesses', 'and', 'increases', 'taxes', 'and', 'fees', 'by', '$', '100', 'million', '.']",mostlytrue
"['Buying', 'the', 'naming', 'rights', 'to', 'the', 'new', 'Falcons', 'stadium', 'is', 'the', 'largest', 'marketing', 'deal', 'in', 'MercedesBenz', 'history', '.']",mostlytrue
"['The', 'United', 'States', 'is', 'about', '100th', 'in', 'voter', 'turnout', 'among', 'the', 'industrialized', 'nations', 'and', 'Texas', 'is', 'near', 'the', 'bottom', 'in', 'terms', 'of', 'voter', 'registration', 'and', 'voter', 'turnout', '.']",mostlytrue
"['The', 'rate', 'in', 'which', 'people', 'are', 'working', 'in', 'Wisconsin', 'is', 'almost', 'five', 'points', 'higher', 'than', 'it', 'is', 'nationally', '.']",mostlytrue
"['We', 'have', 'an', 'Army', 'that', 'just', 'cut', '40000', 'spots', '.']",mostlytrue
"['The', 'U.S.', 'has', 'now', 'spent', 'more', 'on', 'reconstructing', 'Afghanistan', 'than', 'was', 'spent', 'on', 'the', 'Marshall', 'Plan', 'and', 'the', 'reconstruction', 'of', 'Europe', '.']",mostlytrue
"['There', 's', 'not', 'a', 'single', 'solitary', 'example', 'that', 'signing', 'the', 'bill', 'to', 'end', 'GlassSteagall', 'had', 'anything', 'to', 'do', 'with', 'the', 'financial', 'crash', '.']",mostlytrue
"['A', 'majority', 'in', 'every', 'state', 'favors', 'path', 'to', 'citizenship', 'for', 'undocumented', 'immigrants', '.']",mostlytrue
"['Peachtree', 'and', 'Pine', 'is', 'one', 'of', 'the', 'leading', 'sites', 'for', 'tuberculosis', 'in', 'the', 'nation', '.']",mostlytrue
"['Wisconsins', 'pension', 'system', 'is', 'the', 'only', 'one', 'fully', 'funded', 'in', 'the', 'country', '.']",mostlytrue
"['Says', 'Bernie', 'Sanders', 'chose', 'to', 'spend', 'his', 'honeymoon', 'in', 'the', 'Soviet', 'Union', 'in', '1988', '.']",mostlytrue
"['The', 'United', 'States', 'has', 'the', 'highest', 'incarceration', 'rate', 'in', 'the', 'world', '.']",mostlytrue
"['Says', 'hewas', 'one', 'of', 'the', 'chief', 'architects', 'of', 'balancing', 'the', 'federalbudget', '.']",mostlytrue
"['A', 'majority', 'of', 'the', 'candidates', 'on', 'this', 'stage', 'have', 'supported', 'amnesty', '...', 'I', 'have', 'never', 'supported', 'amnesty', '.']",mostlytrue
"['The', 'Fourth', 'Amendment', 'was', 'what', 'we', 'fought', 'the', 'Revolution', 'over', '.', 'John', 'Adams', 'said', 'it', 'was', 'the', 'spark', 'that', 'led', 'to', 'our', 'war', 'for', 'independence', '.']",mostlytrue
"['Says', 'that', 'Donald', 'Trump', 'supported', 'Charlie', 'Crist', '.']",mostlytrue
"['I', 'took', 'the', 'state', 'of', 'Ohio', 'from', 'an', '$', '8', 'billion', 'hole', ' ', 'to', 'a', '$', '2', 'billion', 'surplus', '.']",mostlytrue
"['This', 'is', 'the', 'most', 'generous', 'country', 'in', 'the', 'world', 'when', 'it', 'comes', 'to', 'immigration', '.', 'There', 'are', 'a', 'million', 'people', 'a', 'year', 'who', 'legally', 'immigrate', 'to', 'the', 'United', 'States', '.']",mostlytrue
"['SaysJeb', 'Bush', 'significantly', 'cut', 'early', 'voting', 'prior', 'to', 'the', '2008', 'presidential', 'election', '.']",mostlytrue
"['The', 'stock', 'market', 'does', 'better', 'when', 'you', 'have', 'a', 'Democratic', 'president', 'in', 'the', 'White', 'House', '.']",mostlytrue
"['In', '1947', 'when', 'I', 'was', 'born', 'there', 'were', 'about', '450000', 'lions', '.', 'In', 'the', 'mid70s', 'when', 'my', 'kids', 'were', 'born', 'there', 'were', 'about', '100000', '.', 'Today', 'there', 'are', 'less', 'than', '30000', '.']",mostlytrue
"['Since', 'parole', 'abolition', 'Virginias', 'crime', 'rate', 'has', 'fallen', 'to', 'third', 'lowest', 'in', 'the', 'country', 'our', 'recidivism', 'rate', 'is', 'down', '20', 'percent', 'and', 'that', 's', 'the', 'second', 'lowest', 'in', 'the', 'country', '.']",mostlytrue
"['Every', 'year', 'the', 'First', 'Coast', 'Guard', 'District', 'saves', '350', 'lives', 'in', 'the', 'Northeast', '.']",mostlytrue
"['We', 'built', 'a', 'new', 'prison', 'every', '10', 'days', 'between', '1990', 'and', '2005', 'to', 'keep', 'up', 'with', 'our', 'mass', 'incarceration', 'explosion', 'of', 'nonviolent', 'offenders', '.']",mostlytrue
"['Says', 'in', '2002', 'he', 'won', 'more', 'Hispanic', 'votes', 'than', 'Anglo', 'votes', '60', 'percent', 'in', 'the', 'state', '.']",mostlytrue
"['Our', 'last', 'budget', 'committed', 'the', 'highest', 'level', 'of', 'needbased', 'financial', 'aid', 'in', 'state', 'history', '.']",mostlytrue
"['Russia', 'and', 'China', 'absolutely', 'said', 'pretty', 'clearly', 'they', 'would', 'not', 'keep', 'economic', 'sanctions', 'on', 'Iran', 'if', 'the', 'United', 'States', 'walked', 'away', 'from', 'the', 'deal', '.']",mostlytrue
"['Forty', 'percent', 'of', 'people', 'in', 'this', 'country', 'illegally', 'are', 'overstaying', 'visas', '.']",mostlytrue
"['The', 'top', 'onetenth', 'of', '1', 'percent', 'of', 'Americans', 'own', 'almost', 'as', 'much', 'wealth', 'as', 'the', 'bottom', '90', 'percent', '.']",mostlytrue
"['More', 'than', 'half', 'of', 'all', 'drivers', 'licenses', 'issued', 'in', 'California', 'this', 'year', 'have', 'gone', 'to', 'illegal', 'aliens', '.']",mostlytrue
"['Since', '2009', 'we', 've', 'cut', 'homelessness', 'among', 'veterans', 'by', 'a', 'third', '.']",mostlytrue
"['The', 'National', 'Technical', 'Information', 'Service', 'spends', 'millions', 'of', 'taxpayer', 'dollars', 'to', 'print', 'and', 'sell', 'government', 'documents', 'that', 'are', 'available', 'free', 'in', 'online', 'searches', '.']",mostlytrue
"['All', 'Maryland', 'crabs', 'are', 'born', 'in', 'Virginia', '.']",mostlytrue
"['We', 'borrow', 'a', 'million', 'dollars', 'every', 'minute', '.']",mostlytrue
"['Georgia', 'has', 'more', 'than', '700', 'law', 'enforcement', 'agencies', 'and', 'fewer', 'than', '20', 'percent', 'of', 'them', 'are', 'statecertified', '.']",mostlytrue
"['Sen.', 'Rubios', 'tax', 'plan', 'would', 'cut', 'taxes', 'for', 'households', 'making', 'around', '$', '3', 'million', 'a', 'year', 'by', 'almost', '$', '240000', 'which', 'is', 'way', 'more', 'than', 'three', 'times', 'the', 'earnings', 'of', 'a', 'typical', 'family', '.']",mostlytrue
"['Says', 'because', 'of', 'his', 'actions', 'Wisconsin', 'property', 'taxes', 'today', 'are', 'lower', 'than', 'they', 'were', 'four', 'years', 'ago', '.']",mostlytrue
"['In', 'the', 'past', 'two', 'years', 'in', 'Congress', 'I', 've', 'written', 'more', 'bills', 'passed', 'more', 'amendments', 'on', 'the', 'floor', 'of', 'the', 'House', 'and', 'enacted', 'more', 'of', 'my', 'bills', 'into', 'law', 'than', 'any', 'other', 'member', 'of', 'the', 'House', '.']",mostlytrue
"['Cobb', 'County', 'businesses', 'have', 'already', 'been', 'awarded', 'contracts', 'worth', '$', '250', 'million', 'on', 'construction', 'of', 'a', 'new', 'Braves', 'stadium', '.']",mostlytrue
"['For', 'AfricanAmericans', 'between', 'the', 'ages', 'of', '17', 'and', '20', 'the', 'real', 'unemployment', 'rate', ' ', 'is', '51', 'percent', '.']",mostlytrue
"['The', 'United', 'States', 'ranks', 'second', 'worst', 'in', 'income', 'inequality', 'across', 'developed', 'countries', 'after', 'taxes', 'and', 'transfers', '.']",mostlytrue
"['Says', 'Hillary', 'Clintons', 'campaign', 'has', 'nt', 'been', 'clear', 'about', 'when', 'she', 'wiped', 'herserverof', 'her', 'work', 'emails', '.']",mostlytrue
"['25', 'percent', 'of', 'federal', 'inmates', 'are', 'noncitizens', '.']",mostlytrue
"['Bernie', 'Sanders', 'voted', 'against', 'the', 'Brady', 'Bill', ' ', 'background', 'checks', 'and', 'waiting', 'periods', '.']",mostlytrue
"['A', 'working', 'woman', 'will', 'earn', '$', '7.70', 'on', '$', '10', '.']",mostlytrue
"['In', 'a', 'majority', 'of', 'states', 'you', 'can', 'now', 'marry', 'freely', 'but', 'can', 'still', 'be', 'fired', 'for', 'who', 'you', 'love', '.']",mostlytrue
"['Says', 'Jeb', 'Bush', 'does', 'nt', 'believe', 'in', 'a', 'path', 'to', 'citizenship', '.', 'If', 'he', 'did', 'at', 'one', 'time', 'he', 'no', 'longer', 'does', '.']",mostlytrue
"['In', 'Florida', 'the', 'number', 'of', 'voters', 'who', 'now', 'register', 'as', 'other', 'has', 'grown', 'by', 'a', 'million', 'in', 'the', 'last', '10', 'years', '.', 'Compare', 'that', 'with', 'the', 'Democrats', 'who', 'only', 'grew', 'by', '300000', 'and', 'the', 'Republicans', 'who', 'grew', 'by', 'just', '200000', '.']",mostlytrue
"['We', 've', 'cut', 'the', 'deficit', 'by', 'twothirds', '.']",mostlytrue
"['Says', 'Hillary', 'Clintons', 'top', '10', 'donors', 'are', 'mainly', 'banks', 'corporations', 'and', 'media', 'while', 'Bernie', 'Sanders', 'top', '10', 'donors', 'are', 'labor', 'unions', '.']",mostlytrue
